time side P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 acc1 acc2 acc3 ang1 ang2 ang3 totalForce cop1 cop2 
10515381 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0.158 0.017 0.967 -10.85 7.49 28.07 10 0.0 0.0 
10524836 0 30 67 37 47 3 51 0 23 0 0 1 21 41 0 0 0 -0.146 0.22 0.985 11.06 -2.52 0.91 924 -0.1849 -0.19654 
10515389 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 0 0.159 0.049 0.947 -8.68 9.87 27.65 10 0.0 0.0 
10515399 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 2 0.159 0.049 0.947 -8.68 9.87 27.65 12 0.0 0.0 
10524849 0 29 67 38 47 4 52 0 24 0 0 0 21 41 0 0 0 -0.136 0.22 0.975 12.25 -2.52 1.12 931 -0.18469 -0.19706 
10524856 0 28 66 38 47 3 52 0 24 0 0 1 20 41 0 0 0 -0.149 0.231 0.977 13.72 -3.08 1.4 923 -0.18354 -0.19837 
10515409 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 1 0.168 0.055 0.943 -6.72 11.62 28.21 14 0.0 0.0 
10524867 0 29 67 37 47 3 51 0 25 0 0 1 19 41 0 0 0 -0.149 0.231 0.977 13.72 -3.08 1.4 924 -0.18513 -0.19862 
10524877 0 31 67 37 47 2 52 0 25 0 0 0 19 40 0 0 0 -0.141 0.235 0.977 14.84 -3.5 1.82 924 -0.18873 -0.1974 
10524888 0 30 66 38 47 2 53 0 25 0 0 0 19 40 0 0 0 -0.135 0.24 0.968 15.68 -3.36 2.24 925 -0.18759 -0.19772 
10515421 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 1 0.166 0.07 0.914 -3.43 16.73 30.66 14 0.0 0.0 
10515429 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 2 2 0.155 0.078 0.939 -2.17 19.6 32.27 18 0.0 0.0 
10515439 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 2 0.129 0.077 0.927 -0.91 22.68 33.74 13 0.0 0.0 
10524897 0 28 66 38 47 2 53 0 25 0 0 0 19 38 0 0 0 -0.142 0.248 0.961 15.68 -3.43 2.24 914 -0.18809 -0.19826 
10515449 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 2 0.088 0.085 1.015 -0.63 23.31 35.21 13 0.0 0.0 
10515461 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 3 0.054 0.104 1.08 -1.19 20.02 37.24 17 0.0 0.0 
10524907 0 28 66 37 47 1 53 0 25 0 0 0 19 40 0 0 0 -0.142 0.248 0.961 15.68 -3.43 2.24 913 -0.1862 -0.20143 
10524917 0 28 67 37 47 2 52 0 25 0 0 0 18 40 0 0 0 -0.13 0.255 0.96 16.1 -3.22 2.8 913 -0.18799 -0.19994 
10515469 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 3 0.008 0.081 1.081 -1.75 15.33 39.06 17 0.0 0.0 
10515479 1 0 0 0 0 0 0 0 0 0 0 0 0 4 0 1 3 -0.012 0.053 1.025 -2.31 11.9 39.83 17 0.0 0.0 
10524929 0 28 67 37 47 2 52 0 24 0 0 0 17 38 0 0 0 -0.131 0.256 0.959 16.03 -2.8 3.29 901 -0.19194 -0.19738 
10524937 0 27 66 37 47 0 54 0 24 0 0 0 18 38 0 0 0 -0.13 0.257 0.966 15.75 -2.59 3.22 898 -0.18954 -0.20098 
10524947 0 26 67 37 47 0 54 0 25 0 0 0 19 38 0 0 0 -0.138 0.253 0.97 17.15 -2.45 3.85 905 -0.18742 -0.20302 
10515489 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 3 -0.017 0.022 0.969 -3.15 11.13 39.27 14 0.0 0.0 
10515501 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 2 -0.03 0.009 0.931 -4.41 12.18 37.59 11 0.0 0.0 
10524957 0 28 67 37 47 0 54 0 25 0 0 0 18 40 0 0 0 -0.132 0.255 0.978 18.48 -2.59 4.2 913 -0.18817 -0.20214 
10515509 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 2 0.08 -0.016 0.966 -5.74 15.19 35.35 13 0.0 0.0 
10515519 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 3 0.195 -0.002 1.068 -8.33 14.98 33.04 14 0.0 0.0 
10524969 0 29 67 37 47 0 54 0 25 0 0 0 18 38 0 0 0 -0.126 0.253 0.979 19.67 -3.01 4.41 911 -0.19069 -0.19983 
10524977 0 28 67 36 47 0 53 0 25 0 0 0 18 38 0 0 0 -0.116 0.262 0.977 20.65 -3.57 4.2 902 -0.18989 -0.20153 
10515529 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 3 0.133 0.0 0.984 -9.94 8.33 31.29 15 0.0 0.0 
10524987 0 26 67 34 47 0 53 0 25 0 0 0 18 38 0 0 0 -0.132 0.278 0.954 20.65 -3.57 4.06 890 -0.18802 -0.2055 
10515541 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 3 0.225 -0.026 0.975 -10.36 8.61 30.17 12 0.0 0.0 
10515549 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1 3 0.291 0.007 0.981 -11.69 8.75 29.4 12 0.0 0.0 
10524997 0 28 66 34 47 0 53 0 26 0 0 0 17 38 0 0 0 -0.127 0.287 0.955 19.39 -3.22 3.71 895 -0.1892 -0.2042 
10525009 0 27 67 33 48 0 53 0 26 0 0 0 16 37 0 0 0 -0.116 0.284 0.938 17.5 -2.38 3.29 889 -0.19147 -0.20519 
10515559 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 1 4 0.271 0.027 0.94 -9.31 7.91 29.61 16 0.0 0.0 
10525017 0 30 67 36 48 0 53 0 26 0 0 0 16 37 0 0 0 -0.107 0.285 0.927 14.49 -1.19 2.52 907 -0.1942 -0.19928 
10525027 0 30 67 37 47 0 53 0 26 0 0 0 16 38 0 0 0 -0.103 0.302 0.922 10.01 0.77 1.05 909 -0.19319 -0.1989 
10525037 0 29 67 35 47 0 54 0 25 0 0 0 16 40 0 0 0 -0.111 0.31 0.909 5.11 2.8 0.0 904 -0.19085 -0.20254 
10525049 0 28 67 34 47 0 54 0 24 0 0 0 16 40 0 0 0 -0.114 0.3 0.929 0.77 4.06 -0.7 894 -0.19076 -0.20364 
10515569 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 4 0.209 0.037 0.966 -7.14 8.54 31.15 19 0.0 0.0 
10515581 1 0 0 0 0 0 0 0 0 0 0 0 0 3 0 2 4 0.147 0.073 0.993 -5.18 9.66 33.67 19 0.0 0.0 
10515589 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 4 0.098 0.098 1.023 -2.87 9.87 36.96 16 0.0 0.0 
10515599 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 4 0.054 0.104 1.039 -1.68 9.1 40.53 16 0.0 0.0 
10515609 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 4 0.038 0.099 1.028 -1.05 8.47 43.61 16 0.0 0.0 
10525057 0 27 67 34 47 0 54 0 25 0 0 0 16 40 0 0 0 -0.12 0.292 0.946 -2.31 3.85 -1.54 895 -0.18926 -0.2055 
10525067 0 28 67 33 48 0 54 0 25 0 0 0 17 41 0 0 0 -0.113 0.298 0.935 -4.55 3.43 -2.59 903 -0.18779 -0.20653 
10515621 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 4 0.042 0.07 1.016 -1.4 8.26 45.92 19 0.0 0.0 
10525077 0 28 67 33 48 0 54 0 25 0 0 0 16 41 0 0 0 -0.115 0.297 0.938 -7.42 3.71 -3.22 900 -0.18906 -0.20625 
10515629 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 4 0.074 0.061 1.005 -2.59 7.84 47.32 19 0.0 0.0 
10515639 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 4 0.083 0.047 1.005 -4.2 7.0 47.67 19 0.0 0.0 
10515649 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 4 0.083 0.04 0.996 -6.65 6.16 47.39 19 0.0 0.0 
10525089 0 27 67 34 48 0 54 0 25 0 0 0 17 40 0 0 0 -0.118 0.289 0.952 -10.36 4.13 -3.99 901 -0.18831 -0.20585 
10525097 0 27 67 34 47 0 54 0 25 0 0 0 17 40 0 0 0 -0.12 0.286 0.944 -11.69 4.06 -4.55 898 -0.18798 -0.20579 
10515661 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 3 4 0.085 0.036 0.98 -9.45 5.95 46.55 19 0.0 0.0 
10515669 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 4 0.078 0.044 0.977 -12.18 6.51 45.71 17 0.0 0.0 
10525107 0 27 67 33 47 0 54 0 24 0 0 0 17 40 0 0 0 -0.112 0.281 0.942 -11.34 4.83 -4.13 891 -0.18853 -0.20593 
10525117 0 26 67 32 47 0 54 0 25 0 0 0 17 40 0 0 0 -0.11 0.281 0.952 -10.85 5.95 -3.92 889 -0.18676 -0.20881 
10525129 0 26 67 32 47 0 54 0 25 0 0 0 16 40 0 0 0 -0.122 0.261 0.956 -8.82 7.14 -3.29 886 -0.18805 -0.20853 
10515679 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 4 0.078 0.06 0.99 -14.28 6.51 45.57 17 0.0 0.0 
10525137 0 26 67 33 47 0 54 0 26 0 0 0 17 41 0 0 0 -0.112 0.275 0.963 -7.14 8.26 -3.15 898 -0.18529 -0.20931 
10515689 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 4 0.068 0.072 0.994 -15.19 5.95 47.11 17 0.0 0.0 
10515701 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 4 0.057 0.089 1.0 -15.33 5.39 50.05 17 0.0 0.0 
10525147 0 26 66 33 47 0 53 0 26 0 0 0 17 44 0 0 0 -0.134 0.283 0.96 -6.93 9.03 -3.15 900 -0.18196 -0.21121 
10525157 0 26 66 32 47 0 54 0 26 0 0 0 17 45 0 0 0 -0.14 0.282 0.969 -6.44 9.45 -2.59 902 -0.18067 -0.21308 
10515709 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 4 0.048 0.104 1.003 -14.7 4.62 54.04 17 0.0 0.0 
10525169 0 26 66 32 47 0 54 0 26 0 0 0 17 45 0 0 0 -0.131 0.269 0.975 -4.69 9.03 -2.1 902 -0.18067 -0.21308 
10515719 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 0.057 0.097 1.02 -13.3 3.71 58.66 15 0.0 0.0 
10515729 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 3 4 0.051 0.083 1.016 -11.41 2.17 63.14 17 0.0 0.0 
10525177 0 26 66 32 47 0 54 0 27 0 0 0 17 45 0 0 0 -0.105 0.259 0.958 -1.26 9.24 -1.68 906 -0.17989 -0.2139 
10525187 0 25 64 32 47 0 53 0 27 0 0 0 18 48 0 0 0 -0.115 0.263 0.984 0.98 10.15 -1.54 906 -0.174 -0.21717 
10515741 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4 0.053 0.066 1.027 -8.96 0.42 66.99 15 0.0 0.0 
10525197 0 25 64 32 46 0 52 0 29 0 0 0 18 50 0 0 0 -0.156 0.282 0.993 2.87 9.1 -1.82 913 -0.17046 -0.21982 
10515749 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 0.067 0.038 1.059 -5.39 -2.73 69.23 13 0.0 0.0 
10515759 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 0.06 0.0 1.06 -4.9 -7.0 70.28 12 0.0 0.0 
10525209 0 24 64 31 46 0 54 0 29 0 0 0 19 50 0 0 0 -0.169 0.287 0.977 5.74 7.07 -1.19 916 -0.16811 -0.22245 
10525217 0 24 64 31 46 0 54 0 29 0 0 0 19 52 0 0 0 -0.143 0.273 0.984 8.12 5.95 0.07 920 -0.16638 -0.22367 
10515769 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0.044 -0.027 1.033 -5.32 -10.99 70.14 7 0.0 0.0 
10525227 0 23 64 30 45 0 54 0 30 0 0 0 19 52 0 0 0 -0.125 0.272 0.986 10.5 4.9 0.35 916 -0.16422 -0.2265 
10515781 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0.035 -0.039 0.964 -6.23 -11.76 68.39 10 0.0 0.0 
10515789 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0.07 -0.068 0.991 -8.75 -8.19 62.3 9 0.0 0.0 
10525237 0 24 63 29 45 0 53 0 29 0 0 0 19 52 0 0 0 -0.146 0.278 0.974 12.53 3.99 0.21 906 -0.16466 -0.22577 
10515799 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0.07 -0.068 0.991 -8.75 -8.19 62.3 6 0.0 0.0 
10525249 0 24 64 29 45 0 53 0 29 0 0 0 19 52 0 0 0 -0.128 0.296 0.94 12.32 3.57 -0.07 908 -0.16536 -0.22561 
10515809 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0.077 -0.075 0.999 -9.31 -9.1 59.15 6 0.0 0.0 
10515821 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.065 -0.062 1.026 -9.45 -10.64 56.35 3 0.0 0.0 
10525257 0 23 64 28 45 0 53 0 29 0 0 0 19 53 0 0 0 -0.128 0.306 0.919 9.24 3.29 -0.7 905 -0.16341 -0.22833 
10525267 0 23 64 29 45 0 53 0 29 0 0 0 19 53 0 0 0 -0.13 0.309 0.921 5.04 3.36 -1.12 908 -0.16375 -0.22726 
10525277 0 23 64 29 45 0 52 0 29 0 0 0 19 53 0 0 0 -0.132 0.302 0.946 1.89 3.15 -1.4 905 -0.16379 -0.22711 
10525289 0 22 63 32 45 0 53 0 29 0 0 1 19 52 0 0 0 -0.131 0.302 0.952 -0.28 1.96 -2.24 912 -0.16297 -0.22434 
10515829 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.045 -0.05 0.989 -9.73 -12.88 52.15 3 0.0 0.0 
10515839 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.045 -0.05 0.989 -9.73 -12.88 52.15 3 0.0 0.0 
10515849 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 -0.046 0.98 -9.94 -11.55 50.33 0 0.0 0.0 
10525297 0 22 64 32 45 0 54 0 29 0 0 0 19 52 0 0 0 -0.134 0.3 0.937 -2.45 0.42 -3.15 915 -0.16485 -0.22468 
10525307 0 21 65 31 45 0 53 0 28 0 0 0 19 53 0 0 0 -0.124 0.304 0.936 -5.6 0.21 -3.85 906 -0.16434 -0.22631 
10515861 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.085 -0.026 0.976 -10.29 -8.75 47.88 0 0.0 0.0 
10525317 0 22 65 32 45 0 52 1 28 0 0 0 19 52 0 0 0 -0.135 0.299 0.945 -8.61 0.21 -4.13 911 -0.16522 -0.22133 
10515869 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.092 -0.015 0.979 -9.94 -8.12 47.6 0 0.0 0.0 
10515879 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0.085 -0.019 0.975 -9.17 -7.07 47.74 3 0.0 0.0 
10525329 0 23 64 32 46 0 52 1 27 0 0 0 19 52 0 0 0 -0.133 0.29 0.952 -10.71 0.42 -4.41 910 -0.16636 -0.21969 
10525337 0 24 64 32 46 0 52 0 27 0 0 0 19 51 0 0 0 -0.131 0.296 0.954 -12.39 0.7 -4.55 907 -0.16909 -0.22013 
10515889 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.083 -0.021 0.977 -8.68 -6.02 47.88 0 0.0 0.0 
10525347 0 24 65 34 46 0 52 0 27 0 0 0 19 51 0 0 0 -0.144 0.292 0.964 -13.09 0.49 -4.34 915 -0.17042 -0.21792 
10515901 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.086 -0.02 1.0 -8.33 -5.67 48.02 0 0.0 0.0 
10515909 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.075 -0.012 1.009 -8.05 -6.79 48.23 0 0.0 0.0 
10525357 0 24 65 34 46 0 54 0 27 0 0 0 19 51 0 0 0 -0.146 0.28 0.983 -11.97 0.07 -3.43 921 -0.1703 -0.21828 
10525369 0 24 65 32 47 0 54 0 27 0 0 0 19 51 0 0 0 -0.135 0.27 0.978 -9.38 -0.91 -2.8 918 -0.17005 -0.22034 
10515919 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.052 -0.028 1.003 -7.63 -7.7 48.58 0 0.0 0.0 
10525377 0 24 65 32 47 0 54 0 27 0 0 0 19 50 0 0 0 -0.133 0.277 0.97 -7.14 -1.4 -2.24 916 -0.17092 -0.21972 
10515929 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.058 -0.034 1.001 -7.07 -8.12 48.51 0 0.0 0.0 
10515941 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.054 -0.052 0.995 -6.51 -8.19 48.23 0 0.0 0.0 
10525387 0 24 64 32 47 0 54 0 26 0 0 0 19 50 0 0 0 -0.137 0.279 0.965 -5.67 -0.98 -1.4 909 -0.17097 -0.21908 
10525397 0 24 64 33 47 0 54 0 26 0 0 0 19 49 0 0 0 -0.141 0.27 0.981 -3.92 -0.7 -0.56 910 -0.17217 -0.21742 
10515949 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.063 -0.064 0.994 -5.95 -8.4 47.53 0 0.0 0.0 
10525409 0 24 66 32 47 0 54 0 26 0 0 0 19 49 0 0 0 -0.15 0.267 0.987 -1.26 -1.82 -0.07 912 -0.17321 -0.21816 
10515959 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.072 -0.075 0.987 -5.6 -8.47 46.34 0 0.0 0.0 
10515969 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.082 -0.089 0.987 -5.39 -8.33 44.59 0 0.0 0.0 
10525417 0 24 66 36 47 0 54 0 27 0 0 0 19 49 0 0 0 -0.142 0.276 0.979 2.24 -3.71 0.42 928 -0.1737 -0.2149 
10525427 0 25 66 36 47 0 54 0 26 0 0 0 18 49 0 0 0 -0.131 0.281 0.954 4.2 -4.62 0.91 924 -0.17632 -0.21286 
10515981 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.078 -0.104 0.981 -5.25 -8.26 42.28 0 0.0 0.0 
10525437 0 25 66 37 47 0 54 0 26 0 0 0 18 48 0 0 0 -0.117 0.281 0.953 3.99 -3.78 1.19 925 -0.17749 -0.21123 
10515989 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.082 -0.11 0.988 -5.04 -8.12 39.76 0 0.0 0.0 
10515999 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.077 -0.125 0.971 -4.69 -8.05 36.68 0 0.0 0.0 
10525449 0 25 67 37 48 0 54 0 25 0 0 0 18 45 0 0 0 -0.121 0.282 0.955 3.36 -3.15 1.12 919 -0.18193 -0.20841 
10525457 0 24 67 35 48 0 53 0 25 0 0 0 18 45 0 0 0 -0.126 0.278 0.953 3.15 -3.08 0.91 907 -0.18077 -0.21119 
10516009 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.078 -0.129 0.969 -4.48 -7.28 33.18 0 0.0 0.0 
10525467 0 24 67 35 47 0 53 0 24 0 0 0 18 44 0 0 0 -0.122 0.266 0.968 4.06 -3.43 1.05 897 -0.18211 -0.20965 
10516022 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.098 -0.143 0.978 -4.13 -6.02 29.89 0 0.0 0.0 
10516029 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.099 -0.144 0.991 -3.92 -5.81 26.53 0 0.0 0.0 
10525477 0 24 67 33 47 0 53 0 24 0 0 0 17 44 0 0 0 -0.125 0.276 0.976 5.81 -4.34 1.05 888 -0.18281 -0.21142 
10525489 0 26 66 33 47 0 54 0 24 0 0 0 17 44 0 0 0 -0.118 0.283 0.951 7.0 -4.76 0.98 895 -0.18344 -0.20973 
10516039 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.098 -0.143 1.006 -2.94 -6.65 22.89 0 0.0 0.0 
10525497 0 26 67 33 48 0 54 0 24 0 0 0 16 43 0 0 0 -0.109 0.29 0.943 6.37 -4.2 0.84 895 -0.18664 -0.20872 
10516050 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.087 -0.137 1.029 -2.03 -8.33 19.6 0 0.0 0.0 
10516061 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.058 -0.124 1.02 -1.19 -9.59 16.31 0 0.0 0.0 
10525507 0 26 67 33 47 0 54 1 24 0 0 0 16 41 0 0 0 -0.125 0.296 0.965 6.16 -3.92 0.91 891 -0.18695 -0.20524 
10525517 0 26 66 32 47 0 54 0 24 0 0 0 16 43 0 0 0 -0.132 0.271 0.984 8.33 -5.25 1.47 886 -0.18537 -0.20981 
10516069 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.058 -0.117 1.002 -0.49 -10.01 13.16 0 0.0 0.0 
10525529 0 26 67 36 48 0 54 0 23 0 0 0 16 41 0 0 0 -0.119 0.275 0.972 11.55 -6.51 1.68 895 -0.19013 -0.20349 
10516080 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.067 -0.111 0.995 -0.0 -9.52 10.08 0 0.0 0.0 
10516089 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.092 -0.098 1.004 0.63 -9.31 7.0 0 0.0 0.0 
10525537 0 26 67 36 49 0 55 0 25 0 0 0 16 40 0 0 0 -0.112 0.294 0.961 13.51 -6.65 1.89 907 -0.18963 -0.20485 
10525547 0 26 66 34 49 0 55 0 25 0 0 0 16 40 0 0 0 -0.108 0.295 0.947 14.0 -6.16 2.1 898 -0.18848 -0.20695 
10516101 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102 -0.095 1.012 1.19 -10.01 4.2 0 0.0 0.0 
10525557 0 26 67 33 49 0 55 0 25 0 0 0 16 38 0 0 0 -0.106 0.293 0.959 13.72 -5.46 2.1 893 -0.19074 -0.20651 
10516109 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.099 -0.079 1.002 0.63 -11.13 1.96 0 0.0 0.0 
10516119 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.096 -0.068 0.977 0.42 -11.48 -0.07 0 0.0 0.0 
10525569 0 26 68 35 49 0 56 0 26 0 0 0 16 38 0 0 0 -0.108 0.294 0.971 14.28 -5.32 2.17 909 -0.19093 -0.20548 
10525577 0 26 68 35 50 0 56 0 25 0 0 0 16 38 0 0 0 -0.119 0.298 0.968 14.84 -5.74 1.75 908 -0.19207 -0.20469 
10516129 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.102 -0.063 0.972 0.56 -10.71 -1.61 0 0.0 0.0 
10525587 0 26 67 34 50 0 56 0 24 0 0 0 16 37 0 0 0 -0.103 0.31 0.938 13.86 -6.23 0.42 896 -0.19297 -0.20425 
10516141 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.114 -0.063 0.967 0.49 -9.31 -2.94 0 0.0 0.0 
10516149 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.125 -0.061 0.97 0.91 -7.98 -4.06 0 0.0 0.0 
10525597 0 25 67 33 50 0 55 1 24 0 0 0 16 37 0 0 0 -0.093 0.326 0.904 10.36 -5.81 -0.84 891 -0.19093 -0.20395 
10525609 0 26 66 34 49 0 55 0 23 0 0 0 16 36 0 0 0 -0.088 0.329 0.9 4.76 -4.13 -1.75 881 -0.19397 -0.20248 
10525617 0 26 64 34 49 0 55 0 23 0 0 0 16 36 0 0 0 -0.082 0.33 0.898 -1.54 -2.38 -3.15 876 -0.19269 -0.20269 
10516159 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.126 -0.075 0.986 2.1 -6.72 -5.04 0 0.0 0.0 
10516170 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.103 -0.073 1.001 3.64 -5.74 -6.02 0 0.0 0.0 
10516181 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.081 -0.074 1.025 5.32 -5.25 -7.28 0 0.0 0.0 
10525628 0 27 64 35 50 0 54 0 23 0 0 0 16 36 0 0 0 -0.094 0.338 0.905 -7.28 -0.7 -4.34 882 -0.19408 -0.20052 
10525637 0 28 64 36 50 0 54 0 21 0 0 0 16 36 0 0 0 -0.1 0.324 0.928 -10.92 1.05 -4.2 879 -0.19672 -0.19671 
10516189 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.053 -0.074 1.028 6.37 -5.39 -9.03 0 0.0 0.0 
10525649 0 27 64 35 50 0 55 0 21 0 0 0 16 36 0 0 0 -0.102 0.302 0.953 -12.74 2.38 -4.41 876 -0.19566 -0.19895 
10525658 0 26 65 37 50 0 55 0 21 0 0 0 18 36 0 0 0 -0.11 0.287 0.956 -12.95 2.17 -4.76 888 -0.19348 -0.19848 
10525667 0 30 65 37 51 0 55 0 21 0 0 0 18 35 0 0 0 -0.103 0.308 0.956 -13.3 2.03 -5.46 900 -0.19738 -0.19401 
10516200 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049 -0.075 1.016 6.79 -4.97 -11.27 0 0.0 0.0 
10525677 0 30 65 37 51 0 56 0 21 0 0 0 19 34 0 0 0 -0.093 0.322 0.936 -15.4 2.52 -6.23 903 -0.19689 -0.1939 
10516209 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.044 -0.067 0.985 7.56 -4.06 -13.65 0 0.0 0.0 
10525690 0 31 65 37 50 0 56 1 21 0 0 0 19 34 0 0 0 -0.097 0.305 0.943 -17.85 3.92 -6.37 907 -0.19598 -0.19087 
10525697 0 31 65 37 51 0 55 0 19 0 0 0 18 34 0 0 0 -0.108 0.289 0.972 -16.94 3.5 -5.95 892 -0.20073 -0.1905 
10516221 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.046 -0.065 0.971 8.82 -2.38 -15.75 0 0.0 0.0 
10516230 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.007 -0.045 0.936 14.0 1.82 -20.09 0 0.0 0.0 
10516239 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.007 -0.045 0.936 14.0 1.82 -20.09 0 0.0 0.0 
10516249 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.129 -0.024 0.875 19.74 5.04 -22.4 0 0.0 0.0 
10525707 0 30 65 37 50 0 54 0 19 0 0 0 18 34 0 0 0 -0.108 0.289 0.972 -16.94 3.5 -5.95 883 -0.19995 -0.19106 
10516262 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.327 -0.074 0.792 25.62 12.53 -24.08 0 0.0 0.0 
10516269 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.282 -0.12 1.02 9.17 37.94 -14.91 0 0.0 0.0 
10525718 0 32 65 37 50 0 55 0 19 0 0 0 18 34 0 0 0 -0.132 0.283 0.962 -14.63 2.52 -5.32 892 -0.20108 -0.18943 
